support,itemsets
0.01610956920477857,"frozenset({'basil', 'onion', 'tomato sauce'})"
0.017195607578134427,"frozenset({'basil', 'onion', 'water'})"
0.011644744780982262,"frozenset({'zucchini', 'basil', 'onion'})"
0.034391215156268855,"frozenset({'parmesan cheese', 'basil', 'oregano'})"
0.02425485700494751,"frozenset({'basil', 'parsley', 'oregano'})"
0.015506214552914203,"frozenset({'basil', 'pepper', 'oregano'})"
0.015445879087727767,"frozenset({'basil', 'red pepper flake', 'oregano'})"
0.010800048268372149,"frozenset({'basil', 'red wine', 'oregano'})"
0.03976107155786171,"frozenset({'basil', 'salt', 'oregano'})"
0.01273078315433812,"frozenset({'basil', 'salt pepper', 'oregano'})"
0.012429105828405937,"frozenset({'basil', 'sugar', 'oregano'})"
0.013877156992880415,"frozenset({'thyme', 'basil', 'oregano'})"
0.03976107155786171,"frozenset({'basil', 'tomato', 'oregano'})"
0.019186677929286834,"frozenset({'tomato paste', 'basil', 'oregano'})"
0.01804030409074454,"frozenset({'basil', 'tomato sauce', 'oregano'})"
0.016833594787015807,"frozenset({'basil', 'water', 'oregano'})"
0.02087607095450706,"frozenset({'parmesan cheese', 'parsley', 'basil'})"
0.01641124653071075,"frozenset({'parmesan cheese', 'pepper', 'basil'})"
0.012248099432846627,"frozenset({'parmesan cheese', 'red pepper flake', 'basil'})"
0.011644744780982262,"frozenset({'parmesan cheese', 'ricotta cheese', 'basil'})"
0.035658259925184024,"frozenset({'basil', 'parmesan cheese', 'salt'})"
0.012972125015083866,"frozenset({'parmesan cheese', 'salt pepper', 'basil'})"
0.031374441896947027,"frozenset({'parmesan cheese', 'basil', 'tomato'})"
0.011584409315795826,"frozenset({'tomato paste', 'parmesan cheese', 'basil'})"
0.010920719198745023,"frozenset({'basil', 'parmesan cheese', 'tomato sauce'})"
0.013032460480270304,"frozenset({'basil', 'parmesan cheese', 'water'})"
0.021962109327862918,"frozenset({'basil', 'parsley', 'salt'})"
0.020272716302642692,"frozenset({'basil', 'parsley', 'tomato'})"
0.029262700615421744,"frozenset({'basil', 'pepper', 'salt'})"
0.015807891878846386,"frozenset({'basil', 'pepper', 'tomato'})"
0.01520453722698202,"frozenset({'basil', 'red pepper flake', 'salt'})"
0.01574755641365995,"frozenset({'basil', 'red pepper flake', 'tomato'})"
0.013394473271388922,"frozenset({'basil', 'salt', 'sugar'})"
0.03746832388077712,"frozenset({'basil', 'salt', 'tomato'})"
0.016531917461083626,"frozenset({'tomato paste', 'basil', 'salt'})"
0.013575479666948232,"frozenset({'basil', 'tomato sauce', 'salt'})"
0.01834198141667672,"frozenset({'water', 'basil', 'salt'})"
0.01502353083142271,"frozenset({'basil', 'salt pepper', 'tomato'})"
0.012670447689151683,"frozenset({'basil', 'sugar', 'tomato'})"
0.018824665138168214,"frozenset({'tomato paste', 'basil', 'tomato'})"
0.01218776396766019,"frozenset({'basil', 'tomato sauce', 'tomato'})"
0.012791118619524557,"frozenset({'basil', 'water', 'tomato'})"
0.017195607578134427,"frozenset({'basil leaf', 'olive oil', 'garlic clove'})"
0.010377700012067092,"frozenset({'basil leaf', 'onion', 'garlic clove'})"
0.013454808736575358,"frozenset({'parmesan cheese', 'basil leaf', 'garlic clove'})"
0.011644744780982262,"frozenset({'basil leaf', 'garlic clove', 'salt'})"
0.011705080246168698,"frozenset({'basil leaf', 'garlic clove', 'tomato'})"
0.013575479666948232,"frozenset({'basil leaf', 'parmesan cheese', 'olive oil'})"
0.0123687703632195,"frozenset({'basil leaf', 'olive oil', 'salt'})"
0.012127428502473754,"frozenset({'basil leaf', 'olive oil', 'tomato'})"
0.011041390129117895,"frozenset({'bay leaf', 'carrot', 'onion'})"
0.011282731989863641,"frozenset({'bay leaf', 'olive oil', 'garlic clove'})"
0.01520453722698202,"frozenset({'bay leaf', 'onion', 'garlic clove'})"
0.010739712803185713,"frozenset({'bay leaf', 'garlic clove', 'salt'})"
0.010619041872812839,"frozenset({'bay leaf', 'garlic clove', 'tomato'})"
0.013937492458066851,"frozenset({'bay leaf', 'olive oil', 'onion'})"
0.010317364546880656,"frozenset({'bay leaf', 'onion', 'oregano'})"
0.012972125015083866,"frozenset({'bay leaf', 'onion', 'salt'})"
0.01327380234101605,"frozenset({'bay leaf', 'onion', 'tomato'})"
0.011644744780982262,"frozenset({'black pepper', 'beef', 'salt'})"
0.011101725594304331,"frozenset({'beef', 'garlic clove', 'egg'})"
0.012067093037287318,"frozenset({'beef', 'mozzarella cheese', 'egg'})"
0.0166525883914565,"frozenset({'beef', 'onion', 'egg'})"
0.018764329672981778,"frozenset({'beef', 'parmesan cheese', 'egg'})"
0.011101725594304331,"frozenset({'beef', 'parsley', 'egg'})"
0.015144201761795583,"frozenset({'beef', 'salt', 'egg'})"
0.012429105828405937,"frozenset({'beef', 'onion', 'garlic'})"
0.010317364546880656,"frozenset({'beef', 'olive oil', 'garlic clove'})"
0.018462652347049597,"frozenset({'beef', 'onion', 'garlic clove'})"
0.011041390129117895,"frozenset({'beef', 'garlic clove', 'oregano'})"
0.014118498853626161,"frozenset({'beef', 'parmesan cheese', 'garlic clove'})"
0.013394473271388922,"frozenset({'beef', 'garlic clove', 'salt'})"
0.011886086641728008,"frozenset({'beef', 'garlic clove', 'tomato'})"
0.01502353083142271,"frozenset({'beef', 'onion', 'mozzarella cheese'})"
0.015807891878846386,"frozenset({'beef', 'parmesan cheese', 'mozzarella cheese'})"
0.010377700012067092,"frozenset({'beef', 'mozzarella cheese', 'salt'})"
0.013756486062507543,"frozenset({'beef', 'olive oil', 'onion'})"
0.010196693616507784,"frozenset({'beef', 'parmesan cheese', 'olive oil'})"
0.017436949438880175,"frozenset({'beef', 'onion', 'oregano'})"
0.02069506455894775,"frozenset({'beef', 'parmesan cheese', 'onion'})"
0.011162061059490769,"frozenset({'beef', 'parsley', 'onion'})"
0.01025702908169422,"frozenset({'beef', 'onion', 'pepper'})"
0.022143115723422226,"frozenset({'beef', 'onion', 'salt'})"
0.01804030409074454,"frozenset({'beef', 'onion', 'tomato'})"
0.013816821527693979,"frozenset({'tomato paste', 'beef', 'onion'})"
0.011765415711355134,"frozenset({'beef', 'onion', 'tomato sauce'})"
0.011463738385422952,"frozenset({'beef', 'parmesan cheese', 'oregano'})"
0.01291178954989743,"frozenset({'beef', 'salt', 'oregano'})"
0.011162061059490769,"frozenset({'oregano', 'beef', 'tomato'})"
0.010981054663931459,"frozenset({'beef', 'parmesan cheese', 'parsley'})"
0.017255943043320864,"frozenset({'beef', 'parmesan cheese', 'salt'})"
0.011584409315795826,"frozenset({'beef', 'parmesan cheese', 'tomato'})"
0.010015687220948474,"frozenset({'beef', 'parsley', 'salt'})"
0.0123687703632195,"frozenset({'beef', 'pepper', 'salt'})"
0.012067093037287318,"frozenset({'beef', 'salt', 'tomato'})"
0.010196693616507784,"frozenset({'tomato paste', 'beef', 'salt'})"
0.010196693616507784,"frozenset({'tomato paste', 'beef', 'tomato'})"
0.010136358151321346,"frozenset({'black pepper', 'butter', 'garlic'})"
0.013575479666948232,"frozenset({'black pepper', 'butter', 'garlic clove'})"
0.014480511644744782,"frozenset({'black pepper', 'butter', 'olive oil'})"
0.013334137806202486,"frozenset({'black pepper', 'butter', 'onion'})"
0.019669361650778327,"frozenset({'black pepper', 'butter', 'parmesan cheese'})"
0.02455653433087969,"frozenset({'black pepper', 'butter', 'salt'})"
0.01291178954989743,"frozenset({'black pepper', 'carrot', 'onion'})"
0.010920719198745023,"frozenset({'black pepper', 'carrot', 'salt'})"
0.010136358151321346,"frozenset({'black pepper', 'onion', 'chicken broth'})"
0.010920719198745023,"frozenset({'black pepper', 'chicken broth', 'salt'})"
0.010800048268372149,"frozenset({'black pepper', 'garlic clove', 'egg'})"
0.010739712803185713,"frozenset({'black pepper', 'mozzarella cheese', 'egg'})"
0.01273078315433812,"frozenset({'black pepper', 'olive oil', 'egg'})"
0.011825751176541572,"frozenset({'black pepper', 'onion', 'egg'})"
0.02051405816338844,"frozenset({'black pepper', 'parmesan cheese', 'egg'})"
0.010498370942439966,"frozenset({'black pepper', 'parsley', 'egg'})"
0.022263786653795102,"frozenset({'black pepper', 'salt', 'egg'})"
0.021238083745625677,"frozenset({'black pepper', 'garlic clove', 'extra virgin olive oil'})"
0.010377700012067092,"frozenset({'black pepper', 'onion', 'extra virgin olive oil'})"
0.011041390129117895,"frozenset({'black pepper', 'parmesan cheese', 'extra virgin olive oil'})"
0.023832508748642452,"frozenset({'black pepper', 'salt', 'extra virgin olive oil'})"
0.010679377337999276,"frozenset({'black pepper', 'tomato', 'extra virgin olive oil'})"
0.026969952938337153,"frozenset({'black pepper', 'olive oil', 'garlic'})"
0.02105707735006637,"frozenset({'black pepper', 'onion', 'garlic'})"
0.016592252926270062,"frozenset({'black pepper', 'garlic', 'oregano'})"
0.021841438397490046,"frozenset({'black pepper', 'parmesan cheese', 'garlic'})"
0.01218776396766019,"frozenset({'black pepper', 'parsley', 'garlic'})"
0.031917461083624955,"frozenset({'black pepper', 'garlic', 'salt'})"
0.01610956920477857,"frozenset({'black pepper', 'garlic', 'tomato'})"
0.03668396283335344,"frozenset({'black pepper', 'olive oil', 'garlic clove'})"
0.029866055267286112,"frozenset({'black pepper', 'onion', 'garlic clove'})"
0.019428019790032582,"frozenset({'black pepper', 'garlic clove', 'oregano'})"
0.028055991311693014,"frozenset({'black pepper', 'parmesan cheese', 'garlic clove'})"
0.016230240135151442,"frozenset({'black pepper', 'parsley', 'garlic clove'})"
0.01502353083142271,"frozenset({'black pepper', 'red pepper flake', 'garlic clove'})"
0.044648244237963076,"frozenset({'black pepper', 'garlic clove', 'salt'})"
0.02437552793532038,"frozenset({'black pepper', 'garlic clove', 'tomato'})"
0.010800048268372149,"frozenset({'water', 'black pepper', 'garlic clove'})"
0.010860383733558585,"frozenset({'black pepper', 'garlic powder', 'salt'})"
0.010015687220948474,"frozenset({'black pepper', 'olive oil', 'kosher salt'})"
0.010679377337999276,"frozenset({'black pepper', 'milk', 'salt'})"
0.011282731989863641,"frozenset({'black pepper', 'olive oil', 'mozzarella cheese'})"
0.015807891878846386,"frozenset({'black pepper', 'parmesan cheese', 'mozzarella cheese'})"
0.017074936647761555,"frozenset({'black pepper', 'mozzarella cheese', 'salt'})"
0.010558706407626402,"frozenset({'black pepper', 'mushroom', 'salt'})"
0.032641486665862196,"frozenset({'black pepper', 'olive oil', 'onion'})"
0.02310848316640521,"frozenset({'black pepper', 'olive oil', 'oregano'})"
0.03324484131772656,"frozenset({'black pepper', 'parmesan cheese', 'olive oil'})"
0.017436949438880175,"frozenset({'black pepper', 'olive oil', 'parsley'})"
0.013877156992880415,"frozenset({'black pepper', 'olive oil', 'red pepper flake'})"
0.05430191866779293,"frozenset({'black pepper', 'olive oil', 'salt'})"
0.025763243634608423,"frozenset({'black pepper', 'olive oil', 'tomato'})"
0.011886086641728008,"frozenset({'black pepper', 'olive oil', 'water'})"
0.011222396524677205,"frozenset({'white wine', 'olive oil', 'black pepper'})"
0.02033305176782913,"frozenset({'black pepper', 'onion', 'oregano'})"
0.026245927356099916,"frozenset({'black pepper', 'parmesan cheese', 'onion'})"
0.015626885483287077,"frozenset({'black pepper', 'parsley', 'onion'})"
0.010619041872812839,"frozenset({'black pepper', 'red pepper flake', 'onion'})"
0.04217449016531918,"frozenset({'black pepper', 'onion', 'salt'})"
0.0265476046820321,"frozenset({'black pepper', 'onion', 'tomato'})"
0.011825751176541572,"frozenset({'tomato paste', 'black pepper', 'onion'})"
0.011825751176541572,"frozenset({'black pepper', 'onion', 'water'})"
0.017195607578134427,"frozenset({'black pepper', 'parmesan cheese', 'oregano'})"
0.013032460480270304,"frozenset({'black pepper', 'parsley', 'oregano'})"
0.010920719198745023,"frozenset({'black pepper', 'red pepper flake', 'oregano'})"
0.03173645468806564,"frozenset({'black pepper', 'salt', 'oregano'})"
0.019669361650778327,"frozenset({'black pepper', 'tomato', 'oregano'})"
0.01870399420779534,"frozenset({'black pepper', 'parmesan cheese', 'parsley'})"
0.04404488958609871,"frozenset({'black pepper', 'parmesan cheese', 'salt'})"
0.017617955834439484,"frozenset({'black pepper', 'parmesan cheese', 'tomato'})"
0.011282731989863641,"frozenset({'black pepper', 'parmesan cheese', 'water'})"
0.025220224447930494,"frozenset({'black pepper', 'parsley', 'salt'})"
0.011584409315795826,"frozenset({'black pepper', 'parsley', 'tomato'})"
0.010558706407626402,"frozenset({'black pepper', 'salt', 'purpose flour'})"
0.01713527211294799,"frozenset({'black pepper', 'red pepper flake', 'salt'})"
0.010136358151321346,"frozenset({'black pepper', 'red pepper flake', 'tomato'})"
0.03342584771328587,"frozenset({'black pepper', 'salt', 'tomato'})"
0.01309279594545674,"frozenset({'tomato paste', 'black pepper', 'salt'})"
0.010619041872812839,"frozenset({'black pepper', 'tomato sauce', 'salt'})"
0.019126342464100398,"frozenset({'water', 'black pepper', 'salt'})"
0.012972125015083866,"frozenset({'white wine', 'black pepper', 'salt'})"
0.011222396524677205,"frozenset({'tomato paste', 'black pepper', 'tomato'})"
0.011825751176541572,"frozenset({'parmesan cheese', 'breadcrumb', 'egg'})"
0.010015687220948474,"frozenset({'breadcrumb', 'salt', 'egg'})"
0.011101725594304331,"frozenset({'butter', 'parmesan cheese', 'chicken broth'})"
0.013937492458066851,"frozenset({'butter', 'flour', 'egg'})"
0.0148425244358634,"frozenset({'butter', 'milk', 'egg'})"
0.016169904669965006,"frozenset({'butter', 'parmesan cheese', 'egg'})"
0.019005671533727526,"frozenset({'butter', 'purpose flour', 'egg'})"
0.02672861107759141,"frozenset({'butter', 'salt', 'egg'})"
0.020091709907083383,"frozenset({'butter', 'sugar', 'egg'})"
0.011222396524677205,"frozenset({'butter', 'vanilla extract', 'egg'})"
0.0123687703632195,"frozenset({'butter', 'milk', 'flour'})"
0.011162061059490769,"frozenset({'butter', 'parmesan cheese', 'flour'})"
0.015928562809219258,"frozenset({'butter', 'salt', 'flour'})"
0.010920719198745023,"frozenset({'butter', 'sugar', 'flour'})"
0.01701460118257512,"frozenset({'butter', 'olive oil', 'garlic'})"
0.013454808736575358,"frozenset({'butter', 'onion', 'garlic'})"
0.01840231688186316,"frozenset({'butter', 'parmesan cheese', 'garlic'})"
0.010317364546880656,"frozenset({'butter', 'parsley', 'garlic'})"
0.013756486062507543,"frozenset({'butter', 'garlic', 'salt'})"
0.02310848316640521,"frozenset({'butter', 'olive oil', 'garlic clove'})"
0.020393387233015568,"frozenset({'butter', 'onion', 'garlic clove'})"
0.024194521539761073,"frozenset({'butter', 'parmesan cheese', 'garlic clove'})"
0.013635815132134669,"frozenset({'butter', 'parsley', 'garlic clove'})"
0.02117774828043924,"frozenset({'butter', 'garlic clove', 'salt'})"
0.010558706407626402,"frozenset({'butter', 'salt pepper', 'garlic clove'})"
0.011886086641728008,"frozenset({'white wine', 'butter', 'garlic clove'})"
0.010619041872812839,"frozenset({'butter', 'heavy cream', 'parmesan cheese'})"
0.010860383733558585,"frozenset({'butter', 'milk', 'onion'})"
0.016531917461083626,"frozenset({'butter', 'milk', 'parmesan cheese'})"
0.011524073850609388,"frozenset({'butter', 'milk', 'purpose flour'})"
0.01924701339447327,"frozenset({'butter', 'milk', 'salt'})"
0.013937492458066851,"frozenset({'butter', 'parmesan cheese', 'mozzarella cheese'})"
0.01043803547725353,"frozenset({'butter', 'parmesan cheese', 'mushroom'})"
0.022143115723422226,"frozenset({'butter', 'olive oil', 'onion'})"
0.02709062386871003,"frozenset({'butter', 'parmesan cheese', 'olive oil'})"
0.01502353083142271,"frozenset({'butter', 'olive oil', 'parsley'})"
0.02491854712199831,"frozenset({'butter', 'olive oil', 'salt'})"
0.011946422106914444,"frozenset({'butter', 'olive oil', 'salt pepper'})"
0.01007602268613491,"frozenset({'butter', 'olive oil', 'tomato'})"
0.015325208157354893,"frozenset({'white wine', 'butter', 'olive oil'})"
0.027874984916133702,"frozenset({'butter', 'parmesan cheese', 'onion'})"
0.01273078315433812,"frozenset({'butter', 'parsley', 'onion'})"
0.021117412815252805,"frozenset({'butter', 'onion', 'salt'})"
0.011282731989863641,"frozenset({'butter', 'onion', 'salt pepper'})"
0.0123687703632195,"frozenset({'butter', 'onion', 'tomato'})"
0.012851454084710993,"frozenset({'white wine', 'butter', 'onion'})"
0.010558706407626402,"frozenset({'butter', 'parmesan cheese', 'oregano'})"
0.018764329672981778,"frozenset({'butter', 'parmesan cheese', 'parsley'})"
0.012610112223965247,"frozenset({'butter', 'parmesan cheese', 'pepper'})"
0.031193435501387715,"frozenset({'butter', 'parmesan cheese', 'salt'})"
0.013696150597321105,"frozenset({'butter', 'parmesan cheese', 'salt pepper'})"
0.011041390129117895,"frozenset({'butter', 'parmesan cheese', 'tomato'})"
0.014058163388439725,"frozenset({'white wine', 'butter', 'parmesan cheese'})"
0.013816821527693979,"frozenset({'butter', 'parsley', 'salt'})"
0.019428019790032582,"frozenset({'butter', 'pepper', 'salt'})"
0.01985036804633764,"frozenset({'butter', 'salt', 'purpose flour'})"
0.010981054663931459,"frozenset({'purpose flour', 'butter', 'sugar'})"
0.018281645951490285,"frozenset({'butter', 'salt', 'sugar'})"
0.01327380234101605,"frozenset({'water', 'butter', 'salt'})"
0.010920719198745023,"frozenset({'white wine', 'butter', 'salt'})"
0.012972125015083866,"frozenset({'celery', 'carrot', 'garlic clove'})"
0.014721853505490528,"frozenset({'celery', 'olive oil', 'carrot'})"
0.02172076746711717,"frozenset({'celery', 'carrot', 'onion'})"
0.013575479666948232,"frozenset({'celery', 'carrot', 'tomato'})"
0.010619041872812839,"frozenset({'carrot', 'onion', 'chicken broth'})"
0.01291178954989743,"frozenset({'carrot', 'onion', 'garlic'})"
0.017195607578134427,"frozenset({'carrot', 'olive oil', 'garlic clove'})"
0.023530831422710268,"frozenset({'carrot', 'onion', 'garlic clove'})"
0.01007602268613491,"frozenset({'carrot', 'garlic clove', 'oregano'})"
0.01043803547725353,"frozenset({'parmesan cheese', 'carrot', 'garlic clove'})"
0.01291178954989743,"frozenset({'carrot', 'garlic clove', 'salt'})"
0.015264872692168457,"frozenset({'carrot', 'garlic clove', 'tomato'})"
0.025220224447930494,"frozenset({'carrot', 'olive oil', 'onion'})"
0.011825751176541572,"frozenset({'carrot', 'parmesan cheese', 'olive oil'})"
0.012308434898033065,"frozenset({'carrot', 'olive oil', 'salt'})"
0.014299505249185471,"frozenset({'carrot', 'olive oil', 'tomato'})"
0.013937492458066851,"frozenset({'carrot', 'onion', 'oregano'})"
0.016471581995897187,"frozenset({'parmesan cheese', 'carrot', 'onion'})"
0.011825751176541572,"frozenset({'carrot', 'parsley', 'onion'})"
0.018160975021117413,"frozenset({'carrot', 'onion', 'salt'})"
0.010136358151321346,"frozenset({'carrot', 'onion', 'salt pepper'})"
0.023048147701218775,"frozenset({'carrot', 'onion', 'tomato'})"
0.010136358151321346,"frozenset({'tomato paste', 'carrot', 'onion'})"
0.011644744780982262,"frozenset({'carrot', 'onion', 'water'})"
0.010377700012067092,"frozenset({'carrot', 'salt', 'tomato'})"
0.010800048268372149,"frozenset({'celery', 'olive oil', 'garlic clove'})"
0.015928562809219258,"frozenset({'celery', 'onion', 'garlic clove'})"
0.017738626764812356,"frozenset({'celery', 'olive oil', 'onion'})"
0.010981054663931459,"frozenset({'celery', 'onion', 'oregano'})"
0.013213466875829612,"frozenset({'celery', 'onion', 'salt'})"
0.017074936647761555,"frozenset({'celery', 'onion', 'tomato'})"
0.01025702908169422,"frozenset({'parmesan cheese', 'olive oil', 'chicken breast'})"
0.013997827923253289,"frozenset({'olive oil', 'chicken broth', 'garlic clove'})"
0.014239169783999035,"frozenset({'onion', 'chicken broth', 'garlic clove'})"
0.011403402920236515,"frozenset({'parmesan cheese', 'chicken broth', 'garlic clove'})"
0.010317364546880656,"frozenset({'garlic clove', 'chicken broth', 'salt'})"
0.017074936647761555,"frozenset({'olive oil', 'onion', 'chicken broth'})"
0.014601182575117654,"frozenset({'parmesan cheese', 'olive oil', 'chicken broth'})"
0.011463738385422952,"frozenset({'olive oil', 'chicken broth', 'salt'})"
0.016230240135151442,"frozenset({'parmesan cheese', 'onion', 'chicken broth'})"
0.012308434898033065,"frozenset({'onion', 'chicken broth', 'salt'})"
0.010136358151321346,"frozenset({'onion', 'chicken broth', 'tomato'})"
0.014601182575117654,"frozenset({'flour', 'salt', 'egg'})"
0.013635815132134669,"frozenset({'flour', 'sugar', 'egg'})"
0.011584409315795826,"frozenset({'onion', 'garlic', 'egg'})"
0.014239169783999035,"frozenset({'parmesan cheese', 'garlic', 'egg'})"
0.010136358151321346,"frozenset({'garlic', 'salt', 'egg'})"
0.012851454084710993,"frozenset({'mozzarella cheese', 'garlic clove', 'egg'})"
0.017376613973693736,"frozenset({'olive oil', 'garlic clove', 'egg'})"
0.018281645951490285,"frozenset({'onion', 'garlic clove', 'egg'})"
0.02268613491010016,"frozenset({'parmesan cheese', 'garlic clove', 'egg'})"
0.011765415711355134,"frozenset({'parsley', 'garlic clove', 'egg'})"
0.018824665138168214,"frozenset({'garlic clove', 'salt', 'egg'})"
0.010739712803185713,"frozenset({'tomato', 'garlic clove', 'egg'})"
0.010679377337999276,"frozenset({'lasagna noodle', 'mozzarella cheese', 'egg'})"
0.010558706407626402,"frozenset({'lasagna noodle', 'parmesan cheese', 'egg'})"
0.014540847109931218,"frozenset({'milk', 'parmesan cheese', 'egg'})"
0.01960902618559189,"frozenset({'milk', 'salt', 'egg'})"
0.010377700012067092,"frozenset({'milk', 'sugar', 'egg'})"
0.013635815132134669,"frozenset({'olive oil', 'mozzarella cheese', 'egg'})"
0.017557620369253048,"frozenset({'onion', 'mozzarella cheese', 'egg'})"
0.01200675757210088,"frozenset({'oregano', 'mozzarella cheese', 'egg'})"
0.032520815735489324,"frozenset({'parmesan cheese', 'mozzarella cheese', 'egg'})"
0.01200675757210088,"frozenset({'parsley', 'mozzarella cheese', 'egg'})"
0.019669361650778327,"frozenset({'ricotta cheese', 'mozzarella cheese', 'egg'})"
0.0197900325811512,"frozenset({'mozzarella cheese', 'salt', 'egg'})"
0.017557620369253048,"frozenset({'olive oil', 'onion', 'egg'})"
0.02648726921684566,"frozenset({'parmesan cheese', 'olive oil', 'egg'})"
0.01200675757210088,"frozenset({'olive oil', 'parsley', 'egg'})"
0.02310848316640521,"frozenset({'olive oil', 'salt', 'egg'})"
0.01291178954989743,"frozenset({'oregano', 'onion', 'egg'})"
0.027633643055387958,"frozenset({'parmesan cheese', 'onion', 'egg'})"
0.013213466875829612,"frozenset({'parsley', 'onion', 'egg'})"
0.010136358151321346,"frozenset({'onion', 'pepper', 'egg'})"
0.010800048268372149,"frozenset({'ricotta cheese', 'onion', 'egg'})"
0.02208278025823579,"frozenset({'onion', 'salt', 'egg'})"
0.012670447689151683,"frozenset({'tomato', 'onion', 'egg'})"
0.016230240135151442,"frozenset({'oregano', 'parmesan cheese', 'egg'})"
0.013454808736575358,"frozenset({'oregano', 'salt', 'egg'})"
0.02178110293230361,"frozenset({'parmesan cheese', 'parsley', 'egg'})"
0.015445879087727767,"frozenset({'parmesan cheese', 'pepper', 'egg'})"
0.020755400024134184,"frozenset({'parmesan cheese', 'ricotta cheese', 'egg'})"
0.034391215156268855,"frozenset({'parmesan cheese', 'salt', 'egg'})"
0.010860383733558585,"frozenset({'parmesan cheese', 'salt pepper', 'egg'})"
0.011463738385422952,"frozenset({'parmesan cheese', 'spinach', 'egg'})"
0.013394473271388922,"frozenset({'parmesan cheese', 'tomato', 'egg'})"
0.010196693616507784,"frozenset({'parmesan cheese', 'tomato sauce', 'egg'})"
0.01200675757210088,"frozenset({'parmesan cheese', 'water', 'egg'})"
0.016592252926270062,"frozenset({'parsley', 'salt', 'egg'})"
0.019126342464100398,"frozenset({'pepper', 'salt', 'egg'})"
0.02334982502715096,"frozenset({'salt', 'purpose flour', 'egg'})"
0.014420176179558344,"frozenset({'purpose flour', 'sugar', 'egg'})"
0.010679377337999276,"frozenset({'vanilla extract', 'purpose flour', 'egg'})"
0.015144201761795583,"frozenset({'ricotta cheese', 'salt', 'egg'})"
0.02268613491010016,"frozenset({'salt', 'sugar', 'egg'})"
0.011644744780982262,"frozenset({'tomato', 'salt', 'egg'})"
0.0173162785085073,"frozenset({'water', 'salt', 'egg'})"
0.010679377337999276,"frozenset({'garlic', 'salt', 'extra virgin olive oil'})"
0.01767829129962592,"frozenset({'onion', 'garlic clove', 'extra virgin olive oil'})"
0.010558706407626402,"frozenset({'oregano', 'garlic clove', 'extra virgin olive oil'})"
0.016049233739592134,"frozenset({'parmesan cheese', 'garlic clove', 'extra virgin olive oil'})"
0.010015687220948474,"frozenset({'parsley', 'garlic clove', 'extra virgin olive oil'})"
0.014118498853626161,"frozenset({'red pepper flake', 'garlic clove', 'extra virgin olive oil'})"
0.026004585495354168,"frozenset({'garlic clove', 'salt', 'extra virgin olive oil'})"
0.016531917461083626,"frozenset({'tomato', 'garlic clove', 'extra virgin olive oil'})"
0.012791118619524557,"frozenset({'onion', 'salt', 'extra virgin olive oil'})"
0.011282731989863641,"frozenset({'tomato', 'onion', 'extra virgin olive oil'})"
0.013635815132134669,"frozenset({'parmesan cheese', 'salt', 'extra virgin olive oil'})"
0.011825751176541572,"frozenset({'pepper', 'salt', 'extra virgin olive oil'})"
0.014118498853626161,"frozenset({'tomato', 'salt', 'extra virgin olive oil'})"
0.013515144201761796,"frozenset({'olive oil', 'salt', 'flour'})"
0.013032460480270304,"frozenset({'salt', 'sugar', 'flour'})"
0.011584409315795826,"frozenset({'water', 'salt', 'flour'})"
0.012610112223965247,"frozenset({'olive oil', 'mozzarella cheese', 'garlic'})"
0.012972125015083866,"frozenset({'onion', 'mozzarella cheese', 'garlic'})"
0.016049233739592134,"frozenset({'parmesan cheese', 'mozzarella cheese', 'garlic'})"
0.010136358151321346,"frozenset({'mozzarella cheese', 'salt', 'garlic'})"
0.01025702908169422,"frozenset({'mushroom', 'garlic', 'olive oil'})"
0.011403402920236515,"frozenset({'mushroom', 'onion', 'garlic'})"
0.03994207795342102,"frozenset({'olive oil', 'onion', 'garlic'})"
0.025159888982744058,"frozenset({'olive oil', 'garlic', 'oregano'})"
0.0364426209726077,"frozenset({'parmesan cheese', 'olive oil', 'garlic'})"
0.020574393628574876,"frozenset({'olive oil', 'parsley', 'garlic'})"
0.010317364546880656,"frozenset({'olive oil', 'pepper', 'garlic'})"
0.015083866296609147,"frozenset({'olive oil', 'red pepper flake', 'garlic'})"
0.03656329190298057,"frozenset({'olive oil', 'garlic', 'salt'})"
0.017074936647761555,"frozenset({'olive oil', 'salt pepper', 'garlic'})"
0.03161578375769277,"frozenset({'olive oil', 'garlic', 'tomato'})"
0.01043803547725353,"frozenset({'tomato paste', 'olive oil', 'garlic'})"
0.012851454084710993,"frozenset({'olive oil', 'garlic', 'water'})"
0.012429105828405937,"frozenset({'white wine', 'olive oil', 'garlic'})"
0.025039218052371182,"frozenset({'onion', 'garlic', 'oregano'})"
0.03022806805840473,"frozenset({'parmesan cheese', 'onion', 'garlic'})"
0.01924701339447327,"frozenset({'parsley', 'garlic', 'onion'})"
0.010679377337999276,"frozenset({'onion', 'pepper', 'garlic'})"
0.01043803547725353,"frozenset({'red pepper flake', 'onion', 'garlic'})"
0.028418004102811634,"frozenset({'onion', 'garlic', 'salt'})"
0.013032460480270304,"frozenset({'onion', 'salt pepper', 'garlic'})"
0.031072764571014842,"frozenset({'onion', 'garlic', 'tomato'})"
0.013877156992880415,"frozenset({'tomato paste', 'onion', 'garlic'})"
0.011162061059490769,"frozenset({'onion', 'garlic', 'tomato sauce'})"
0.014601182575117654,"frozenset({'onion', 'garlic', 'water'})"
0.017919633160371668,"frozenset({'parmesan cheese', 'garlic', 'oregano'})"
